大众 途观 2010款 2.0TSI 自动四驱菁英版,2011年,6.5万公里,苏州,9.18万 ,30.59万
福特 翼搏 2013款 1.0L GTDi 手动尊贵型,2015年,5.7万公里,苏州,3.98万 ,13.00万
丰田 汉兰达 2009款 2.7L 两驱7座豪华版,2011年,8.9万公里,苏州,11.88万 ,32.43万
奇瑞 瑞虎3 2014款 魔力版 1.6L 手动智尚版,2015年,5.6万公里,苏州,3.60万 ,8.78万
现代 途胜 2015款 1.6T 双离合两驱智能型,2016年,8.0万公里,苏州,9.80万 ,19.53万
雪佛兰 赛欧 2013款 三厢 1.2L 手动幸福版,2012年,8.0万公里,苏州,1.98万 ,7.25万
大众 途观 2010款 1.8TSI 自动两驱风尚版,2010年,9.8万公里,苏州,6.50万 ,25.38万
起亚 焕驰 2017款 1.4L 手动智享版Value,2019年,0.2万公里,苏州,4.65万 ,5.96万
福特 蒙迪欧-致胜 2011款 2.0L GTDi200时尚型,2013年,8.3万公里,苏州,5.58万 ,21.69万
Jeep 指南者 2014款 改款 2.4L 四驱豪华版(进口),2015年,3.6万公里,苏州,9.80万 ,29.30万
福特 福睿斯 2015款 1.5L 自动时尚型,2016年,8.7万公里,苏州,6.38万 ,13.00万
大众 宝来 2011款 1.6L 自动舒适型,2011年,14.2万公里,苏州,3.98万 ,14.20万
大众 高尔夫 2016款 230TSI 自动豪华型,2016年,3.3万公里,苏州,10.28万 ,18.01万
奥迪A4L 2010款 2.0 TFSI 标准型,2010年,13.3万公里,苏州,8.80万 ,33.63万
哈弗H6 2016款 升级版 1.5T 自动两驱精英型,2016年,5.1万公里,苏州,6.50万 ,12.35万
本田 雅阁 2010款 2.4L 百万纪念版,2010年,8.3万公里,苏州,6.58万 ,24.94万
日产 骐达 2016款 1.6L CVT酷动版,2018年,8.9万公里,苏州,8.50万 ,12.36万
福特 嘉年华 2009款 两厢 1.5L 自动运动型,2010年,12.3万公里,苏州,2.98万 ,11.82万
起亚 福瑞迪 2011款 1.6L MT GLS,2011年,13.8万公里,苏州,2.75万 ,11.92万
雪佛兰 科鲁兹 2009款 1.8L SE AT,2009年,12.0万公里,苏州,2.78万 ,14.64万
本田CR-V 2016款 2.0L 两驱都市版,2016年,7.8万公里,苏州,13.18万 ,20.60万
吉利 博越 2016款 1.8TD 自动智慧型,2018年,1.6万公里,苏州,8.30万 ,15.17万
福特 福睿斯 2015款 1.5L 自动时尚型,2016年,4.4万公里,苏州,5.88万 ,13.00万
本田 杰德 2016款 1.8L 自动舒适精英版 5座,2016年,6.1万公里,苏州,10.28万 ,17.13万
雪铁龙 世嘉 2010款 三厢 1.6L 手动尚乐版,2010年,11.8万公里,苏州,1.98万 ,11.82万
别克 昂科拉 2014款 1.4T 自动两驱都市精英型,2014年,6.8万公里,苏州,5.88万 ,17.36万
雪铁龙 世嘉 2013款 两厢 1.6L 自动乐尚型,2015年,5.0万公里,苏州,4.38万 ,12.79万
大众 宝来 2015款 质惠版 1.6L 自动舒适型,2015年,9.7万公里,苏州,5.94万 ,13.60万
宝马X1 2014款 xDrive20i X设计套装,2015年,14.3万公里,苏州,14.40万 ,43.20万
福特 福克斯 2011款 两厢 1.8L 自动时尚型,2011年,4.7万公里,苏州,2.78万 ,13.87万
起亚 狮跑 2012款 2.0L 自动两驱版GLS,2012年,8.5万公里,苏州,4.85万 ,19.95万
标致307 2012款 两厢 1.6L 手动舒适版,2012年,12.3万公里,苏州,2.58万 ,10.07万
奔驰CLA级 2015款 CLA 220 4MATIC(进口),2015年,4.7万公里,苏州,18.50万 ,34.52万
长安CS35 2014款 1.6L 手动豪华型 国IV,2014年,7.7万公里,苏州,3.28万 ,9.00万
日产 骐达 2011款 1.6L CVT智能型,2013年,10.3万公里,苏州,6.50万 ,13.60万
福特 嘉年华 2013款 三厢 1.5L 自动时尚型,2016年,3.2万公里,苏州,5.08万 ,10.74万
红旗H7 2018款 2.0T 精英版,2019年,2.4万公里,苏州,17.58万 ,29.18万
三菱 欧蓝德EX劲界 2011款 劲界 2.0 都市版(进口),2011年,9.0万公里,苏州,5.50万 ,27.68万
奔驰S级 2010款 S 350 L 豪华型(进口),2010年,17.0万公里,苏州,24.50万 ,151.75万
本田 奥德赛 2015款 2.4L 智享版,2015年,8.0万公里,苏州,16.50万 ,28.96万
现代 名图 2016款 1.6T 自动智能型GLS,2017年,7.5万公里,苏州,8.98万 ,17.35万
起亚 索兰托 2013款 2.2T 5座柴油至尊版(进口),2013年,11.7万公里,苏州,10.50万 ,30.70万
宝马X1 2010款 sDrive18i豪华型(进口),2011年,10.3万公里,苏州,9.80万 ,39.84万
宝马3系 2013款 320Li 时尚型,2013年,11.2万公里,苏州,14.50万 ,38.49万
雪佛兰 迈锐宝XL 2016款 1.5T 双离合锐驰版,2016年,4.8万公里,苏州,9.50万 ,21.16万
大众 捷达 2017款 1.5L 自动时尚型,2018年,3.6万公里,苏州,6.18万 ,10.38万
路虎 神行者2 2013款 2.0T Si4 SE汽油版(进口),2014年,16.5万公里,苏州,15.88万 ,58.40万
大众 途昂 2017款 380TSI 四驱豪华版,2019年,3.3万公里,苏州,29.38万 ,40.04万
日产 逍客 2012款 2.0XL 火 CVT 2WD,2014年,6.5万公里,苏州,7.68万 ,17.89万
别克GL8 2014款 2.4L 经典版,2016年,14.0万公里,苏州,9.63万 ,22.69万
奔驰GLA级 2016款 GLA 220 4MATIC 时尚型,2016年,1.9万公里,苏州,19.50万 ,34.71万
雪佛兰 迈锐宝 2013款 1.6T 自动豪华版,2013年,7.6万公里,苏州,6.60万 ,23.11万
MINI 2011款 1.6L COOPER Fun,2013年,4.1万公里,苏州,11.00万 ,29.20万
长安CS75 2016款 1.8T 自动精英型 国V,2016年,9.8万公里,苏州,7.08万 ,12.68万
马自达6 2012款 2.0L 自动时尚型,2012年,8.8万公里,苏州,5.10万 ,19.52万
马自达 阿特兹 2020款 2.5L 蓝天尊崇版,2019年,0.7万公里,苏州,17.28万 ,23.75万
斯巴鲁XV 2014款 2.0i 豪华导航版,2015年,16.7万公里,苏州,9.30万 ,25.81万
马自达CX-5 2013款 2.0L 自动两驱舒适型,2014年,4.7万公里,苏州,9.02万 ,19.95万
大众 帕萨特 2014款 1.8TSI DSG尊荣导航版,2015年,11.0万公里,苏州,9.86万 ,24.08万
奥迪A4L 2017款 Plus 40 TFSI 时尚型,2017年,6.6万公里,苏州,22.68万 ,37.52万
现代 途胜 2009款 2.0L 自动两驱天窗型,2010年,7.9万公里,苏州,3.58万 ,19.95万
马自达 睿翼 2010款 2.0L 自动豪华版,2011年,13.3万公里,苏州,6.80万 ,21.14万
奔驰GLA级 2018款 GLA 200 动感型,2018年,1.2万公里,苏州,19.58万 ,29.29万
大众 途锐 2011款 3.0TSI 舒适型(进口),2012年,8.3万公里,苏州,22.70万 ,85.75万
路虎 发现神行 2016款 2.0T HSE,2016年,8.6万公里,苏州,20.00万 ,50.80万
奥迪A4L 2012款 2.0 TFSI 自动舒适型,2012年,8.0万公里,苏州,11.00万 ,35.81万
福特 嘉年华 2013款 两厢 1.5L 手动风尚型,2014年,9.3万公里,苏州,3.55万 ,8.67万
马自达 昂克赛拉 2017款 两厢 1.5L 自动舒适型 国V,2018年,1.3万公里,苏州,9.58万 ,13.45万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2014年,7.2万公里,苏州,7.98万 ,21.36万
大众 桑塔纳 2013款 1.6L 手动舒适版,2014年,8.4万公里,苏州,4.28万 ,11.27万
哈弗H6 2011款 2.0L 手动两驱精英型,2014年,6.1万公里,苏州,3.90万 ,11.48万
现代 朗动 2016款 1.6L 自动智能型,2018年,2.7万公里,苏州,7.28万 ,12.57万
日产 轩逸 2016款 1.6XV CVT智享版,2017年,5.9万公里,苏州,9.60万 ,15.17万
大众 速腾 2012款 1.4TSI 自动时尚型,2013年,10.0万公里,苏州,6.50万 ,16.91万
道奇 酷威 2013款 2.4L 两驱尊尚版(进口),2015年,10.8万公里,苏州,8.80万 ,31.68万
大众 尚酷 2011款 2.0TSI 豪华版(进口),2012年,7.4万公里,苏州,10.30万 ,33.84万
本田 思域 2016款 1.8L 自动舒适版,2016年,4.4万公里,苏州,8.58万 ,15.17万
哈弗H6 2020款 1.5GDIT 自动铂金冠军版,2020年,2.2万公里,苏州,10.40万 ,13.13万
菲亚特 菲翔 2012款 1.4T 手动悦享版,2014年,6.8万公里,苏州,4.00万 ,11.81万
大众POLO 2018款 1.5L 手动安驾型,2018年,1.7万公里,苏州,6.20万 ,8.46万
日产 轩逸 2012款 经典 1.6XL 手动豪华版,2013年,8.5万公里,苏州,4.80万 ,12.03万
大众POLO 2018款 1.5L 自动安驾型,2019年,3.5万公里,苏州,7.60万 ,9.76万
别克 英朗 2014款 XT 1.6L 手动舒适版,2015年,4.9万公里,苏州,5.18万 ,14.10万
奔驰C级 2020款 C 260 L 运动版,2020年,0.8万公里,苏州,29.90万 ,37.64万
福特 蒙迪欧 2018款 EcoBoost 180 时尚型,2019年,1.9万公里,苏州,13.88万 ,20.93万
别克 君威 2015款 1.6T 领先技术型,2017年,2.5万公里,苏州,10.17万 ,20.61万
福特 福克斯 2009款 三厢 1.8L 自动豪华型,2009年,10.0万公里,苏州,2.95万 ,15.84万
Jeep 指南者 2014款 改款 2.4L 四驱舒适版(进口),2015年,10.1万公里,苏州,8.88万 ,26.69万
丰田 雅力士 2009款 1.6E 自动舒适版,2009年,9.0万公里,苏州,3.50万 ,10.83万
大众 帕萨特 2016款 330TSI DSG尊荣版,2017年,6.4万公里,苏州,14.70万 ,24.20万
奥迪A3 2018款 30周年年型 Limousine 35 TFSI 时尚型,2019年,3.4万公里,苏州,16.58万 ,23.86万
大众 2016款 途安L 280TSI 自动舒雅版,2018年,4.1万公里,苏州,11.99万 ,21.69万
日产 骐达 2016款 1.6L CVT智行版,2018年,3.5万公里,苏州,8.85万 ,13.34万
哈弗H2 2016款 红标 1.5T 自动两驱豪华型,2016年,7.9万公里,苏州,5.58万 ,13.33万
丰田 YARiS L 致享 2017款 1.5G CVT炫动天窗版,2017年,4.4万公里,苏州,7.00万 ,10.62万
路虎 发现神行 2016款 2.0T SE,2016年,7.3万公里,苏州,20.38万 ,44.29万
领克03 2020款 03+ 2.0TD 自动驭风版,2020年,1.0万公里,苏州,18.80万 ,21.58万
本田CR-V 2007款 2.4L 自动四驱豪华版,2011年,18.5万公里,苏州,8.00万 ,26.03万
大众 速腾 2017款 230TSI 自动豪华型,2017年,5.7万公里,苏州,10.80万 ,18.54万
丰田 凯美瑞 2012款 骏瑞 2.0S 耀动版,2014年,9.1万公里,苏州,9.97万 ,19.52万
大众 途观 2015款 1.8TSI 自动两驱风尚版,2014年,10.7万公里,苏州,8.79万 ,22.99万
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,2016年,6.5万公里,苏州,6.98万 ,16.27万
现代 途胜 2015款 1.6T 双离合两驱智能型,2016年,5.6万公里,苏州,10.80万 ,19.53万
MG3 2014款 1.5L AMT精英版,2014年,5.4万公里,苏州,3.90万 ,9.09万
本田 锋范 2015款 1.5L CVT舒适版,2016年,5.2万公里,苏州,6.98万 ,9.75万
大众POLO 2013款 1.4L 手动风尚版,2014年,7.1万公里,苏州,3.99万 ,9.32万
长城M4 2014款 1.5L 手动豪华型,2015年,8.3万公里,苏州,3.35万 ,7.48万
大众CC 2015款 2.0TSI 豪华型,2015年,9.4万公里,苏州,13.98万 ,30.81万
雪佛兰 探界者 2019款 535T 自动驰界版 国VI,2020年,0.4万公里,苏州,14.80万 ,20.61万
福特 蒙迪欧 2013款 1.5L GTDi180时尚型,2015年,5.9万公里,苏州,9.60万 ,20.60万
现代 朗动 2013款 1.6L 自动尊贵型,2014年,13.1万公里,苏州,5.98万 ,14.63万
福特 福克斯 2012款 三厢 1.6L 自动舒适型,2013年,6.9万公里,苏州,4.88万 ,14.21万
哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,2015年,10.2万公里,苏州,7.38万 ,18.65万
MINI 2007款 1.6T COOPER S,2009年,9.9万公里,苏州,7.00万 ,39.62万
奔驰C级 2018款 C 200 运动版,2018年,1.8万公里,苏州,26.58万 ,33.95万
宝马X3 2014款 xDrive28i X设计套装(进口),2017年,9.8万公里,苏州,26.38万 ,64.37万
马自达 阿特兹 2015款 2.5L 蓝天尊崇版,2016年,10.0万公里,苏州,12.58万 ,23.42万
宝马X1 2014款 sDrive18i 时尚型,2015年,3.7万公里,苏州,13.48万 ,30.94万
Jeep 自由光 2017款 2.0L 优越版,2017年,4.4万公里,苏州,11.30万 ,23.86万
丰田 威驰 2017款 1.3L 手动前行版,2017年,6.5万公里,苏州,5.10万 ,7.47万
宝马5系 2014款 525Li 豪华设计套装,2015年,8.6万公里,苏州,26.38万 ,54.23万
福特 福睿斯 2017款 1.5L 自动舒适型,2017年,6.7万公里,苏州,5.88万 ,11.70万
奥迪A1 2014款 30 TFSI Sportback时尚型(进口),2015年,3.0万公里,苏州,10.50万 ,22.77万
哈弗H6 2017款  蓝标 2.0T 自动两驱智尚型,2017年,5.2万公里,苏州,8.98万 ,15.17万
日产 奇骏 2014款 2.0L CVT舒适版 2WD,2016年,7.0万公里,苏州,13.88万 ,21.36万
奔驰C级 2011款 C 200 CGI 时尚型,2012年,10.7万公里,苏州,11.80万 ,42.12万
福特 福睿斯 2017款 幸福版 1.5L 自动时尚型,2018年,4.0万公里,苏州,7.80万 ,13.28万
日产 蓝鸟 2016款 1.6L CVT高能版,2016年,4.7万公里,苏州,7.98万 ,15.62万
奥迪Q5 2013款 40 TFSI 技术型,2013年,12.5万公里,苏州,16.60万 ,46.41万
荣威RX5 2016款 20T 两驱自动互联网智享版,2017年,6.1万公里,苏州,8.88万 ,16.15万
雪佛兰 科鲁兹 2017款 1.5L 自动先锋天窗版,2016年,8.0万公里,苏州,6.06万 ,13.56万
MG7 2010款 1.8T 自动舒适版,2014年,7.6万公里,苏州,4.22万 ,18.32万
凯迪拉克ATS-L 2014款 25T 舒适型,2015年,6.6万公里,苏州,13.68万 ,31.35万
大众CC 2020款 330TSI 魅颜版 国VI,2020年,3.4万公里,苏州,22.00万 ,28.53万
奔驰GLA级 2016款 GLA 200 动感型,2016年,5.9万公里,苏州,17.98万 ,29.29万
大众 朗逸 2015款 1.6L 自动舒适版,2016年,4.6万公里,苏州,7.36万 ,14.86万
福特 福睿斯 2015款 1.5L 自动时尚型,2016年,5.4万公里,苏州,6.30万 ,13.00万
大众 凌渡 2015款 230TSI DSG风尚版,2016年,8.4万公里,苏州,9.00万 ,17.36万
奔驰B级 2012款 B 200(进口),2014年,7.3万公里,苏州,11.98万 ,34.52万
奥迪A8L 2012款 A8L 45 TFSI quattro舒适型(进口),2012年,17.8万公里,苏州,25.88万 ,100.73万
本田 缤智 2017款 1.5L CVT两驱舒适型,2017年,3.7万公里,苏州,9.60万 ,14.85万
奔驰C级 2013款 C 260 CGI 优雅型,2013年,14.4万公里,苏州,11.58万 ,38.32万
大众 速腾 2012款 1.6L 自动时尚型,2013年,1.8万公里,苏州,7.50万 ,15.61万
宝马5系 2013款 525Li 豪华型,2012年,11.0万公里,苏州,19.49万 ,53.69万
奔驰C级 2015款 C 200 旅行轿车(进口),2015年,5.5万公里,苏州,22.74万 ,45.48万
大众 速腾 2018款 1.6L 自动舒适型,2019年,1.7万公里,苏州,10.28万 ,16.04万
马自达3 2010款 两厢 1.6自动豪华型(进口),2011年,5.5万公里,苏州,4.60万 ,17.45万
福特 福克斯 2018款 三厢经典 1.6L 自动风尚型智行版,2018年,2.2万公里,苏州,7.88万 ,15.07万
马自达CX-4 2018款 2.0L 自动两驱蓝天探索版 国V,2018年,3.9万公里,苏州,11.80万 ,17.45万
大众POLO 2018款 1.5L 手动安驾型,2019年,4.6万公里,苏州,5.90万 ,8.46万
大众POLO 2016款 1.4L 自动风尚型,2017年,1.7万公里,苏州,6.48万 ,9.54万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2013年,8.3万公里,苏州,7.50万 ,21.36万
凯迪拉克ATS-L 2017款 28T 技术型,2018年,5.1万公里,苏州,16.90万 ,29.72万
别克 凯越 2011款 1.6LE-AT,2012年,10.7万公里,苏州,3.18万 ,12.80万
奥迪A6L 2015款 TFSI 百万纪念智领型,2015年,3.0万公里,苏州,25.80万 ,43.22万
哈弗H1 2017款 红标 1.5L 手动标准型,2017年,3.8万公里,苏州,5.00万 ,5.96万
现代 全新胜达 2013款 2.4L 自动两驱智能型,2014年,14.8万公里,苏州,8.30万 ,27.12万
本田 思域 2019款 220TURBO CVT劲动版 国V,2019年,3.7万公里,苏州,12.80万 ,15.19万
丰田 奕泽IZOA 2018款 2.0L 奕驰版 国V,2019年,3.5万公里,苏州,12.89万 ,16.80万
日产 轩逸 2018款 经典 1.6XE+ CVT领先版,2018年,4.6万公里,苏州,7.98万 ,12.24万
宝马X1 2014款 sDrive18i 领先型,2016年,8.6万公里,苏州,15.20万 ,34.63万
川汽野马 野马T70 2016款 升级版 1.8T CVT旗舰型,2016年,5.6万公里,苏州,5.90万 ,11.92万
大众 途观 2013款 1.8TSI 自动四驱豪华型,2013年,9.4万公里,苏州,10.58万 ,30.05万
福特 福克斯 2012款 三厢 1.6L 自动舒适型,2014年,11.4万公里,苏州,4.70万 ,14.21万
福特 嘉年华 2011款 三厢 1.5L 自动时尚型,2011年,9.1万公里,苏州,3.60万 ,10.63万
日产 轩逸 2012款 经典 1.6XE 自动舒适版,2016年,7.3万公里,苏州,5.68万 ,11.92万
海马S7 2013款 2.0L 手动智臻型,2013年,6.7万公里,苏州,2.80万 ,14.31万
大众 速腾 2014款 改款 1.4TSI 自动豪华型,2015年,7.8万公里,苏州,8.80万 ,18.21万
奥迪Q5 2015款 40 TFSI 进取型,2015年,10.0万公里,苏州,20.68万 ,42.07万
传祺GA6 2016款 235T DCT精英版,2017年,6.0万公里,苏州,6.08万 ,13.76万
奔驰C级 2011款 C 180K 经典型,2012年,13.4万公里,苏州,10.50万 ,33.43万
大众 速腾 2015款 230TSI 自动舒适型,2016年,6.9万公里,苏州,8.50万 ,17.45万
大众 朗逸 2013款 改款经典 1.6L 手动舒适版,2017年,7.8万公里,苏州,5.98万 ,13.67万
日产 蓝鸟 2019款 1.6L CVT炫酷版 国V,2019年,2.8万公里,苏州,8.80万 ,13.45万
别克GL8 2014款 2.4L CT豪华商务舒适版,2016年,7.6万公里,苏州,16.50万 ,31.47万
金杯750 2018款 1.5L E动天窗版,2018年,4.2万公里,苏州,4.18万 ,6.50万
比亚迪F0 2009款 爱国版 1.0L 舒适型,2009年,6.5万公里,苏州,0.88万 ,4.44万
奔驰C级 2013款 C 180 经典型 Grand Edition,2014年,17.5万公里,苏州,12.28万 ,34.19万
起亚K2 2015款 三厢 1.4L MT GLS,2016年,3.3万公里,苏州,4.50万 ,8.46万
本田 杰德 2016款 1.8L 自动舒适精英版 5座,2016年,5.8万公里,苏州,9.80万 ,17.13万
日产 骐达 2016款 1.6L CVT智行版,2018年,2.3万公里,苏州,8.98万 ,13.34万
奔驰E级 2010款 E 260 CGI Coupe(进口),2011年,8.6万公里,苏州,14.80万 ,67.08万
本田CR-V 2013款 2.4L 四驱豪华版,2014年,8.1万公里,苏州,13.98万 ,26.03万
大众 高尔夫 2012款 1.4TSI 自动舒适型,2014年,7.9万公里,苏州,7.60万 ,15.72万
雪佛兰 科鲁兹 2018款 320 自动先锋天窗版,2018年,4.6万公里,苏州,6.68万 ,13.56万
丰田 汉兰达 2015款 2.0T 四驱精英版 7座,2017年,4.2万公里,苏州,23.55万 ,28.09万
雪铁龙 世嘉 2011款 两厢 1.6L 自动炫雅型,2012年,10.3万公里,苏州,3.05万 ,12.90万
长安 逸动 2012款 1.6L 自动尊贵型 国IV,2013年,10.2万公里,苏州,3.25万 ,10.30万
大众 速腾 2014款 改款 1.6L 自动舒适型,2015年,7.4万公里,苏州,7.70万 ,16.37万
Jeep 自由光 2016款 2.4L 领先版,2016年,10.6万公里,苏州,11.80万 ,24.94万
东南 V6菱仕 2013款 1.5L 手动豪华版,2014年,10.6万公里,苏州,2.20万 ,8.97万
宝骏730 2016款 1.8L iAMT舒适型 7座,2018年,5.0万公里,苏州,5.78万 ,8.77万
雪佛兰 科鲁兹 2013款 1.6L SE MT,2014年,10.0万公里,苏州,4.18万 ,13.01万
大众 高尔夫 2016款 1.6L 自动舒适型,2016年,2.0万公里,苏州,8.80万 ,15.73万
奔驰E级 2015款 改款 E 180 L 运动型,2016年,6.9万公里,苏州,24.80万 ,43.20万
宝马5系 2014款 520Li 典雅型,2015年,7.2万公里,苏州,23.49万 ,47.28万
丰田 凯美瑞 2010款 240G 经典版,2011年,11.2万公里,苏州,8.60万 ,23.32万
大众 桑塔纳 2015款 浩纳 1.6L 自动舒适型,2016年,7.7万公里,苏州,5.98万 ,12.80万
大众 速腾 2017款 230TSI 自动舒适型,2017年,5.3万公里,苏州,9.66万 ,17.45万
奔驰C级 2015款 改款 C 200 L,2016年,8.2万公里,苏州,23.80万 ,38.40万
斯柯达 晶锐 2012款 1.4L 自动晶致版,2012年,6.3万公里,苏州,3.13万 ,9.87万
Jeep 自由光 2016款 2.4L 专业版,2017年,6.8万公里,苏州,12.65万 ,27.12万
本田 缤智 2015款 1.8L CVT两驱豪华型,2015年,7.8万公里,苏州,10.20万 ,17.78万
Jeep 指南者 2013款 2.0L 两驱豪华版(进口),2013年,9.6万公里,苏州,7.38万 ,26.04万
日产 奇骏 2017款 2.0L CVT舒适版 2WD,2018年,2.3万公里,苏州,14.90万 ,21.36万
大众CC 2013款 2.0TSI 豪华型,2013年,9.3万公里,苏州,13.58万 ,30.81万
别克 昂科威 2016款 20T 两驱精英型,2016年,7.5万公里,苏州,11.34万 ,25.61万
日产 轩逸 2019款 经典 1.6XE+ CVT智联领先版,2018年,2.5万公里,苏州,7.58万 ,12.62万
大众 高尔夫 2014款 1.4TSI 自动舒适型,2014年,6.7万公里,苏州,7.90万 ,16.81万
雷克萨斯NX 2015款 200t 全驱 锋尚版,2016年,3.2万公里,苏州,25.28万 ,43.20万
奥迪A5 2010款 2.0TFSI Sportback 技术型(进口),2011年,8.9万公里,苏州,13.50万 ,57.31万
宝马5系 2014款 525Li 领先型,2014年,7.3万公里,苏州,23.80万 ,50.65万
福特 翼搏 2017款 1.5L 手动尊贵型,2017年,12.3万公里,苏州,4.98万 ,12.79万
丰田 汉兰达 2015款 2.0T 四驱豪华版 7座,2016年,7.2万公里,苏州,27.30万 ,32.00万
丰田 YARiS L 致炫 2019款 1.5E CVT魅动版 国VI,2019年,2.4万公里,苏州,6.98万 ,9.31万
现代ix35 2013款 2.0L 自动两驱智能型GLS 国IV,2013年,8.3万公里,苏州,7.98万 ,21.36万
大众 桑塔纳 2015款 浩纳 1.6L 手动风尚型,2017年,5.8万公里,苏州,5.28万 ,10.52万
雪铁龙C5 2012款 2.0L 自动尊享型,2012年,18.6万公里,苏州,4.88万 ,20.61万
现代 途胜 2009款 2.0L 手动两驱时尚型,2012年,10.1万公里,苏州,3.90万 ,18.43万
别克GL8 2014款 2.4L 经典版,2017年,7.4万公里,苏州,11.50万 ,22.69万
奔驰GLC级 2016款 GLC 260 4MATIC 动感型,2016年,7.4万公里,苏州,29.50万 ,46.46万
大众 宝来 2017款 1.6L 自动时尚型,2017年,9.4万公里,苏州,7.36万 ,13.00万
宝马X1 2015款 sDrive18i 时尚晋级版,2015年,4.7万公里,苏州,15.50万 ,30.94万
