狮山板块总价低，格林花园电梯复式楼，装修好！,"格林花园 ,狮山",4室2厅 | 183平米 | 南 | 精装 | 高楼层(共9层)  | 板塔结合,7人关注 / 7天以前发布,"V,R,房,源",550万,单价30055元/平米,https://su.lianjia.com/ershoufang/107103743337.html
清水毛坯大两房，非顶楼，诚心出售,"香城花园三区 ,元和",2室1厅 | 97.91平米 | 南 | 毛坯 | 高楼层(共6层)  | 板楼,0人关注 / 5天以前发布,"V,R,看,装,修",226万,单价23083元/平米,https://su.lianjia.com/ershoufang/107103764052.html
满二年新出房源  西边周浦河湿地公园 采光好景观房,"祥瑞香逸尚城 ,花桥",2室1厅 | 65.71平米 | 南 | 毛坯 | 高楼层(共33层)  | 板楼,5人关注 / 3天以前发布,"V,R,房,源",147万,单价22372元/平米,https://su.lianjia.com/ershoufang/107103769628.html
房东诚心出售  有钥匙看房很方便  中间楼层,"枫华紫园 ,木渎",2室2厅 | 88.34平米 | 南 | 精装 | 中楼层(共26层)  | 板塔结合,2人关注 / 4天以前发布,"V,R,房,源",214万,单价24225元/平米,https://su.lianjia.com/ershoufang/107103765032.html
满五唯一 少个税，产权清晰，生活配套齐全,"国际华城 ,花桥",3室2厅 | 98.55平米 | 南 | 精装 | 低楼层(共16层)  | 板塔结合,13人关注 / 13天以前发布,"V,R,房,源",176万,单价17859元/平米,https://su.lianjia.com/ershoufang/107103716781.html
禧悦 大平层 四房两卫纯毛坯  近地铁三号线红塘广场！,"禧悦 ,狮山",4室2厅 | 168.58平米 | 南 | 毛坯 | 低楼层(共32层)  | 板塔结合,9人关注 / 13天以前发布,"V,R,房,源",775万,单价45973元/平米,https://su.lianjia.com/ershoufang/107103714626.html
常发豪郡南区。朝南舒适，视野开阔，包括车位,"常发豪郡南区 ,陆家",2室2厅 | 73.87平米 | 南 | 精装 | 高楼层(共27层)  | 板塔结合,3人关注 / 13天以前发布,"V,R,房,源",120万,单价16245元/平米,https://su.lianjia.com/ershoufang/107103716050.html
国际服装城A区 3室2厅 南 北,"国际服装城A区 ,元和",3室2厅 | 153.56平米 | 南 北 | 毛坯 | 高楼层(共18层)  | 板楼,2人关注 / 11天以前发布,"近,地,铁",210万,单价13676元/平米,https://su.lianjia.com/ershoufang/107103726047.html
招商依山郡，方正三房，采光好，视野无遮挡！,"招商依山郡 ,浒墅关经济技术开发区",3室2厅 | 89.23平米 | 南 | 简装 | 高楼层(共18层)  | 板楼,9人关注 / 9天以前发布,"V,R,看,装,修",195万,单价21854元/平米,https://su.lianjia.com/ershoufang/107103738026.html
彩香二村 位置好 出行方便 户型正气 诚心出售 精装,"彩香二村 ,金门",2室1厅 | 40.1平米 | 南 | 精装 | 7层  | 板楼,12人关注 / 2天以前发布,"V,R,房,源",98.8万,单价24639元/平米,https://su.lianjia.com/ershoufang/107103776367.html
东晶国际空中花园，买192平米，有三个露台,"东晶国际花园 ,开发区",5室2厅 | 192.56平米 | 南 | 毛坯 | 高楼层(共6层)  | 板楼,5人关注 / 6天以前发布,"V,R,房,源",355万,单价18436元/平米,https://su.lianjia.com/ershoufang/107103749719.html
中梁香缇 3室1厅 南,"中梁香缇 ,狮山",3室1厅 | 89.27平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,1人关注 / 11天以前发布,"近,地,铁",460万,单价51530元/平米,https://su.lianjia.com/ershoufang/107103726870.html
南山金城 F户型 视野采光都很好 装修新 拎包入住即可,"南山金城1958 ,金阊新城",3室2厅 | 85平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,12人关注 / 12天以前发布,"V,R,房,源",210万,单价24706元/平米,https://su.lianjia.com/ershoufang/107103720827.html
两房诚意出售，拎包入住，前后无遮挡,"万科魅力花园 ,花桥",2室2厅 | 66.14平米 | 南 | 简装 | 高楼层(共34层)  | 板塔结合,6人关注 / 4天以前发布,"V,R,房,源",140万,单价21168元/平米,https://su.lianjia.com/ershoufang/107103767127.html
精装洋房，满五年可报名，位置好，保养如新,"九龙仓时代上城 ,东沙湖",4室2厅 | 140.61平米 | 南 | 精装 | 高楼层(共6层)  | 板塔结合,12人关注 / 15天以前发布,"V,R,房,源",752万,单价53482元/平米,https://su.lianjia.com/ershoufang/107103709795.html
玲珑湾花园六区 5室2厅 南,"玲珑湾花园六区 ,玲珑",5室2厅 | 233.71平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,8人关注 / 9天以前发布,"V,R,房,源",1318万,单价56395元/平米,https://su.lianjia.com/ershoufang/107103736852.html
精装修三房，三开间朝南，全屋智能家居家电，位置好。,"新华苑 ,娄葑",3室2厅 | 121.94平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,87人关注 / 2个月以前发布,"V,R,看,装,修",327.8万,单价26883元/平米,https://su.lianjia.com/ershoufang/107103483170.html
姑苏区 古色古香 独栋别墅，护城河旁，视野开阔,"桂花新村 ,南门",4室2厅 | 467.3平米 | 南 | 简装 | 3层  | 板塔结合 | 独栋别墅 ,26人关注 / 6个月以前发布,"V,R,房,源",1520万,单价32528元/平米,https://su.lianjia.com/ershoufang/107103009634.html
香樟园 视野开阔一线湖景 业主诚心出售 提前约随时看,"小石城6区香樟园 ,城南",3室2厅 | 125.42平米 | 南 | 精装 | 高楼层(共30层)  | 板楼,3人关注 / 5天以前发布,"V,R,看,装,修",280万,单价22325元/平米,https://su.lianjia.com/ershoufang/107103761776.html
万枫家园新出精装三房全明户型 房东诚心出售 看房方便,"万枫家园 ,狮山",3室2厅 | 103.67平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,3人关注 / 8天以前发布,"V,R,房,源",245万,单价23633元/平米,https://su.lianjia.com/ershoufang/107103741782.html
月亮湾3号美颂花园二期 3室2厅 南,"月亮湾3号美颂花园二期 ,独墅湖高教区",3室2厅 | 99.92平米 | 南 | 精装 | 高楼层(共27层)  | 板塔结合,11人关注 / 7天以前发布,"近,地,铁",489万,单价48940元/平米,https://su.lianjia.com/ershoufang/107103745250.html
水语金成小区中间位置精装诚心出售,"水语金成花园 ,浒关",3室1厅 | 92.73平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,0人关注 / 8天以前发布,"近,地,铁",245万,单价26421元/平米,https://su.lianjia.com/ershoufang/107103739103.html
太阳城缘邑 3室2厅 南 北,"太阳城缘邑 ,东沙湖",3室2厅 | 108.41平米 | 南 北 | 精装 | 中楼层(共33层)  | 板楼,3人关注 / 3天以前发布,"V,R,房,源",450万,单价41510元/平米,https://su.lianjia.com/ershoufang/107103771115.html
中上楼层 中间位置无遮挡 无噪音  满五唯一,"天筑家园北区 ,平江新城",3室2厅 | 149.86平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,31人关注 / 8天以前发布,"V,R,房,源",479万,单价31964元/平米,https://su.lianjia.com/ershoufang/107103742166.html
古宫新村 2室2厅 南 北,"古宫新村 ,黄埭",2室2厅 | 83.7平米 | 南 北 | 简装 | 低楼层(共17层)  | 塔楼,0人关注 / 8天以前发布,"V,R,房,源",140万,单价16727元/平米,https://su.lianjia.com/ershoufang/107103742521.html
精装修自住，满五唯一，诚意出售，静候有缘人。,"太阳星辰花园天邑 ,东沙湖",4室2厅 | 126.39平米 | 南 | 精装 | 低楼层(共31层)  | 板楼,10人关注 / 7天以前发布,"V,R,看,装,修",585万,单价46286元/平米,https://su.lianjia.com/ershoufang/107103744683.html
东沙湖太阳城精装2+1，全天采光，视野无遮挡看房方便,"太阳星辰花园泊朗峰 ,东沙湖",3室1厅 | 85平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,2人关注 / 3天以前发布,"V,R,看,装,修",365万,单价42942元/平米,https://su.lianjia.com/ershoufang/107103771744.html
诚意出售 华通花苑三区 户型方正  采光无遮挡,"华通花园三区 ,通安",3室2厅 | 91.41平米 | 南 | 简装 | 中楼层(共5层)  | 板楼,3人关注 / 4天以前发布,"V,R,房,源",170万,单价18598元/平米,https://su.lianjia.com/ershoufang/107103765964.html
急售【新城红树湾】【新上精装三房】【家电家具全留】,"新城红树湾 ,太湖新城（吴江）",3室2厅 | 86.02平米 | 南 | 精装 | 高楼层(共32层)  | 板塔结合,29人关注 / 6天以前发布,"近,地,铁",185.8万,单价21600元/平米,https://su.lianjia.com/ershoufang/107103748447.html
天籁花园精装小三房，次顶楼业主诚心出售！,"金科天籁城 ,浒墅关经济技术开发区",3室2厅 | 95.21平米 | 南 | 精装 | 高楼层(共18层)  | 板楼,7人关注 / 3天以前发布,"V,R,看,装,修",205万,单价21532元/平米,https://su.lianjia.com/ershoufang/107103771694.html
飘一路星港，2朝南，3楼，满5年，地铁口近。,"东淳苑 ,东环",2室2厅 | 85.91平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,1人关注 / 7天以前发布,"V,R,房,源",348万,单价40508元/平米,https://su.lianjia.com/ershoufang/107103746367.html
诚心出售，精装修，好楼层，好位置，好价格，拼手速！,"万达华府 ,城南",3室2厅 | 122.35平米 | 南 | 精装 | 高楼层(共32层)  | 塔楼,10人关注 / 3天以前发布,"V,R,房,源",290万,单价23703元/平米,https://su.lianjia.com/ershoufang/107103770637.html
独墅湖回归自然的沐浴阳光的湖景好房,"保利独墅西岸 ,郭巷",2室1厅 | 92.82平米 | 南 | 简装 | 高楼层(共33层)  | 板楼,16人关注 / 12天以前发布,"V,R,房,源",240万,单价25857元/平米,https://su.lianjia.com/ershoufang/107103722287.html
房子户型方正，采光时间长，室内宽敞明亮.,"香滨水岸 ,郭巷",2室1厅 | 88.44平米 | 南 | 精装 | 低楼层(共9层)  | 板楼,4人关注 / 7天以前发布,"近,地,铁",308.8万,单价34917元/平米,https://su.lianjia.com/ershoufang/107103743865.html
梅亭苑  3楼 中间楼层 全明户型   独立电动车库,"梅亭苑 ,胥江",2室1厅 | 57.64平米 | 南 | 精装 | 5层  | 板楼,5人关注 / 10天以前发布,"近,地,铁",150万,单价26024元/平米,https://su.lianjia.com/ershoufang/107103732160.html
新湖明珠城望湖苑 2室1厅 南,"新湖明珠城望湖苑 ,太湖新城（吴江）",2室1厅 | 90平米 | 南 | 精装 | 低楼层(共24层)  | 板楼,6人关注 / 6天以前发布,"V,R,房,源",188万,单价20889元/平米,https://su.lianjia.com/ershoufang/107103746531.html
里河五八村  位置好  采光好  业主诚心出售,"里河新村（五六七八村） ,葑门",2室1厅 | 61.69平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,2人关注 / 7天以前发布,"V,R,房,源",143万,单价23181元/平米,https://su.lianjia.com/ershoufang/107103744300.html
中海物业 次新小区凤凰熙岸 不靠高架 诚心出售,"中海凤凰熙岸 ,胥江",3室2厅 | 90.34平米 | 南 | 简装 | 15层  | 板楼,5人关注 / 15天以前发布,"V,R,房,源",317万,单价35090元/平米,https://su.lianjia.com/ershoufang/107103707951.html
万达广场(姑苏区) 2室1厅 南,"万达广场(姑苏区) ,平江新城",2室1厅 | 82.86平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,5人关注 / 10天以前发布,"近,地,铁",250万,单价30172元/平米,https://su.lianjia.com/ershoufang/107103732750.html
虎丘路新村 1室1厅 南,"虎丘路新村 ,留园西园",1室1厅 | 48.42平米 | 南 | 简装 | 高楼层(共6层)  | 板楼,4人关注 / 9天以前发布,"V,R,房,源",97.5万,单价20137元/平米,https://su.lianjia.com/ershoufang/107103734418.html
碧波二村 满五唯一 带储藏室 精装家具家电全留,"碧波二村 ,城南",2室2厅 | 80.86平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,1人关注 / 9天以前发布,"V,R,房,源",184.5万,单价22818元/平米,https://su.lianjia.com/ershoufang/107103735883.html
三阳台 带地暖 满五 户型正气 前后大公园 采光刺眼！,"宝石御景园 ,金门",4室2厅 | 173.63平米 | 南 北 | 精装 | 10层  | 板楼,11人关注 / 17天以前发布,"近,地,铁",529.5万,单价30496元/平米,https://su.lianjia.com/ershoufang/107103698451.html
中茵品质 复式 独门独户单价低 近金鸡湖诚意出售,"中茵皇冠国际 ,湖西CBD",6室2厅 | 280.4平米 | 南 | 精装 | 低楼层(共21层)  | 板楼,146人关注 / 一年前发布,"近,地,铁",1295万,单价46185元/平米,https://su.lianjia.com/ershoufang/107101048411.html
宝祥苑 精装2室 稀有边户 业主自住 家电全留 诚心卖,"宝祥苑 ,金阊新城",2室2厅 | 65平米 | 南 | 精装 | 低楼层(共30层)  | 板楼,15人关注 / 8天以前发布,"V,R,看,装,修",135万,单价20770元/平米,https://su.lianjia.com/ershoufang/107103738699.html
现代花园 通透两房 采光无影响 房东诚售 有车库,"现代花园 ,葑门",2室1厅 | 79.8平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,4人关注 / 9天以前发布,"V,R,看,装,修",182万,单价22808元/平米,https://su.lianjia.com/ershoufang/107103737579.html
地铁口，好楼层，次新房，教育全，万科物业，急卖！！,"水韵花都家园二期 ,活力岛",2室1厅 | 78.56平米 | 南 | 精装 | 低楼层(共30层)  | 板楼,10人关注 / 7天以前发布,"近,地,铁",212万,单价26986元/平米,https://su.lianjia.com/ershoufang/107103744166.html
大唐花苑南区 3室2厅 南,"大唐花苑南区 ,千灯",3室2厅 | 116.52平米 | 南 | 精装 | 中楼层(共5层)  | 板塔结合,4人关注 / 6天以前发布,"V,R,房,源",128万,单价10986元/平米,https://su.lianjia.com/ershoufang/107103747217.html
世茂运河城和茂苑二期 2室2厅 南,"世茂运河城和茂苑二期 ,沧浪新城",2室2厅 | 87.49平米 | 南 | 精装 | 22层  | 板楼,9人关注 / 3天以前发布,"近,地,铁",328万,单价37490元/平米,https://su.lianjia.com/ershoufang/107103771489.html
中海凤凰熙岸 3室2厅 南,"中海凤凰熙岸 ,胥江",3室2厅 | 88.52平米 | 南 | 精装 | 20层  | 板楼,13人关注 / 6天以前发布,"V,R,房,源",365万,单价41234元/平米,https://su.lianjia.com/ershoufang/107103746567.html
三元三村精装修两房，拎包入住，楼层好采光佳。,"三元三村 ,金门",2室2厅 | 55.61平米 | 南 | 精装 | 6层  | 板楼,2人关注 / 4天以前发布,"V,R,房,源",142万,单价25535元/平米,https://su.lianjia.com/ershoufang/107103765288.html
国风华府电梯洋房，精装自住全新保养，满五唯一,"首开国风华府 ,城南",3室2厅 | 89.13平米 | 南 | 精装 | 中楼层(共11层)  | 板塔结合,9人关注 / 4天以前发布,"V,R,房,源",208万,单价23337元/平米,https://su.lianjia.com/ershoufang/107103765429.html
一线湖景房，保利品质，万科物业，人文环境优越，赞,"保利居上 ,尹山湖",4室2厅 | 160.27平米 | 南 | 精装 | 23层  | 板楼,15人关注 / 12天以前发布,"近,地,铁",495万,单价30886元/平米,https://su.lianjia.com/ershoufang/107103722243.html
恒基旭辉城.中高楼层，前排阳光无遮挡 带车位诚心出售,"恒基旭辉城 ,浒墅关经济技术开发区",3室2厅 | 89.39平米 | 南 | 精装 | 低楼层(共34层)  | 板塔结合,8人关注 / 12天以前发布,"V,R,房,源",228万,单价25507元/平米,https://su.lianjia.com/ershoufang/107103721341.html
店长热推：中海五区小高层 精装4房 位置好 诚意出售,"中海国际社区（五区） ,湖东",4室2厅 | 139.77平米 | 南 | 精装 | 11层  | 板楼,12人关注 / 10天以前发布,"近,地,铁",750万,单价53660元/平米,https://su.lianjia.com/ershoufang/107103730412.html
小崔推荐：此房满五唯一，户型方正，采光无忧。,"集善新村 ,花桥",2室1厅 | 81.95平米 | 南 | 毛坯 | 6层  | 板塔结合,4人关注 / 4天以前发布,"V,R,房,源",132万,单价16108元/平米,https://su.lianjia.com/ershoufang/107103765803.html
尼盛滨江城 刚需小三房 诚意出售 依山傍水,"尼盛滨江城 ,木渎",3室1厅 | 87.08平米 | 南 | 精装 | 中楼层(共26层)  | 板楼,4人关注 / 9天以前发布,"V,R,房,源",195万,单价22394元/平米,https://su.lianjia.com/ershoufang/107103736943.html
精装大两房 边户 中间楼层 不邻高架,"福星新城 ,沧浪新城",2室1厅 | 94.33平米 | 南 | 精装 | 18层  | 板楼,7人关注 / 2天以前发布,"近,地,铁",344.6万,单价36532元/平米,https://su.lianjia.com/ershoufang/107103775719.html
中梁香缇婚装大三房 几乎没有住过 客厅餐厅一条线,"中梁香缇 ,狮山",3室2厅 | 88.69平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,6人关注 / 12天以前发布,"近,地,铁",474.8万,单价53535元/平米,https://su.lianjia.com/ershoufang/107103721065.html
九龙仓时代上城 4室2厅 南 北,"九龙仓时代上城 ,东沙湖",4室2厅 | 140.74平米 | 南 北 | 精装 | 高楼层(共6层)  | 板塔结合,8人关注 / 8天以前发布,"V,R,房,源",795万,单价56488元/平米,https://su.lianjia.com/ershoufang/107103742148.html
此房满两年免征增值税，采光充足视野无遮挡。,"象屿都城嘉园 ,花桥",2室2厅 | 64.93平米 | 南 | 简装 | 高楼层(共35层)  | 板塔结合,1人关注 / 7天以前发布,"V,R,房,源",145万,单价22332元/平米,https://su.lianjia.com/ershoufang/107103746300.html
东湖大郡二期 满五唯一省个税通透大三房,"东湖大郡二期 ,湖东CBD",3室2厅 | 137.29平米 | 南 | 精装 | 11层  | 板楼,24人关注 / 13天以前发布,"V,R,看,装,修",560万,单价40790元/平米,https://su.lianjia.com/ershoufang/107103718646.html
附二医院家乐福旁 体育新村 全明户型 精装拎包入住,"体育新村 ,胥江",2室1厅 | 52.08平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,6人关注 / 5天以前发布,"V,R,房,源",130万,单价24962元/平米,https://su.lianjia.com/ershoufang/107103763096.html
东沙湖畔，5号站口旁，小区前排，采光刺眼，房东急售,"榭雨苑 ,东沙湖",2室2厅 | 80.46平米 | 南 | 精装 | 低楼层(共11层)  | 板楼,21人关注 / 7天以前发布,"V,R,看,装,修",286万,单价35546元/平米,https://su.lianjia.com/ershoufang/107103746448.html
新上新升新苑好房 楼层好户型佳两房朝南 房东诚心出售,"新升新苑 ,狮山",3室1厅 | 73.97平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,2人关注 / 6天以前发布,"V,R,看,装,修",249万,单价33663元/平米,https://su.lianjia.com/ershoufang/107103747882.html
新康花园一期，带汽车库出售，价格可谈，看房有钥匙。,"新康花园 ,胥江",3室2厅 | 113.77平米 | 南 | 精装 | 6层  | 板楼,1人关注 / 4天以前发布,"V,R,房,源",308万,单价27073元/平米,https://su.lianjia.com/ershoufang/107103766829.html
户型端正采光好，简单装修，小三房。。。。,"里河新村（五六七八村） ,葑门",3室1厅 | 72.7平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,1人关注 / 8天以前发布,"V,R,看,装,修",196.5万,单价27029元/平米,https://su.lianjia.com/ershoufang/107103741033.html
市区低楼层三房 小户 带车库  低总价 采光好,"馨泓花园B区 ,金门",3室2厅 | 112.75平米 | 南 | 精装 | 低楼层(共5层)  | 板楼,5人关注 / 5天以前发布,"近,地,铁",310.9万,单价27575元/平米,https://su.lianjia.com/ershoufang/107103761716.html
中航九方城市花园 4室2厅 南 北,"中航九方城市花园 ,玉山城北",4室2厅 | 139.47平米 | 南 北 | 精装 | 中楼层(共27层)  | 塔楼,0人关注 / 5天以前发布,"V,R,房,源",405万,单价29039元/平米,https://su.lianjia.com/ershoufang/107103751673.html
复式结构，带露台，带自行车库，使用面积大，看房方便,"干将名邸 ,金门",4室2厅 | 141.7平米 | 南 北 | 精装 | 5层  | 板楼,6人关注 / 7天以前发布,"V,R,房,源",285万,单价20113元/平米,https://su.lianjia.com/ershoufang/107103746354.html
新城香溢澜桥 3室2厅 南,"新城香溢澜桥 ,城南",3室2厅 | 99.29平米 | 南 | 精装 | 低楼层(共28层)  | 板楼,2人关注 / 4天以前发布,"近,地,铁",269万,单价27093元/平米,https://su.lianjia.com/ershoufang/107103767024.html
新上房源 精装3房 低楼层 带独库,"桐馨苑 ,胥江",3室1厅 | 88.52平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,1人关注 / 7天以前发布,"V,R,看,装,修",222万,单价25080元/平米,https://su.lianjia.com/ershoufang/107103744390.html
精装修三房，品牌家具家电，着急出售，看房随时，,"星湖花海 ,元和",3室2厅 | 92.23平米 | 南 | 精装 | 低楼层(共20层)  | 板楼,5人关注 / 27天以前发布,"V,R,房,源",215万,单价23312元/平米,https://su.lianjia.com/ershoufang/107103648654.html
陆家博雅景园电梯房，房东诚心出售。,"博怡軒 ,陆家",3室2厅 | 114.5平米 | 南 | 毛坯 | 高楼层(共11层)  | 塔楼,3人关注 / 25天以前发布,"V,R,房,源",162万,单价14149元/平米,https://su.lianjia.com/ershoufang/107103658929.html
万科五期大户108平四房 万科精装小高层 视野好满二年,"万科未来之城 ,玉山高新区",4室2厅 | 108平米 | 南 | 精装 | 高楼层(共16层)  | 板楼,2人关注 / 24天以前发布,"V,R,房,源",195万,单价18056元/平米,https://su.lianjia.com/ershoufang/107103664618.html
采光视野无遮挡，看房随时有钥匙，业主诚心出售，来撩,"滨江裕花园 ,花桥",3室1厅 | 89.55平米 | 南 | 精装 | 高楼层(共33层)  | 板塔结合,2人关注 / 20天以前发布,"V,R,看,装,修",185万,单价20659元/平米,https://su.lianjia.com/ershoufang/107103683399.html
安元佳苑四区 3室2厅 南,"安元佳苑四区 ,元和",3室2厅 | 130.08平米 | 南 | 精装 | 中楼层(共5层)  | 板楼,6人关注 / 18天以前发布,"近,地,铁",216万,单价16606元/平米,https://su.lianjia.com/ershoufang/107103691730.html
全新婚装空关两年，因事乔迁，一次未住，全品牌装修,"新创宝带熙岸 ,横塘",3室2厅 | 89.56平米 | 南 | 精装 | 低楼层(共9层)  | 板楼,17人关注 / 19天以前发布,"V,R,房,源",219.8万,单价24543元/平米,https://su.lianjia.com/ershoufang/107103686976.html
